,NID,NUMCTRL,GLLID,FACEID,ix,iy,iz,x,y,z
152,1,150,65,1,1,1,3,0.0,0.0,0.47147684835193554
153,1,150,65,1,1,1,4,0.0,0.0,0.5285231516480646
154,1,150,65,1,1,1,5,0.0,0.0,0.5765055323929467
155,1,150,65,1,2,1,1,0.07841278563854105,0.0,0.4000000000000001
156,1,150,65,1,2,1,3,0.07841278563854105,0.0,0.47147684835193576
157,1,150,65,1,2,1,4,0.07841278563854105,0.0,0.5285231516480644
158,1,150,65,1,2,1,2,0.07841278563854107,0.0,0.423494467607054
159,1,150,65,1,2,1,5,0.07841278563854107,0.0,0.5765055323929467
160,1,150,65,1,3,1,1,0.23855398137458467,0.0,0.4
161,1,150,65,1,3,1,3,0.23855398137458467,0.0,0.47147684835193554
162,1,150,65,1,3,1,4,0.23855398137458467,0.0,0.5285231516480646
163,1,150,65,1,3,1,5,0.23855398137458467,0.0,0.5765055323929467
164,1,150,65,1,3,1,2,0.23855398137458475,0.0,0.4234944676070537
165,1,150,65,1,4,1,1,0.4289460186254153,0.0,0.4
166,1,150,65,1,4,1,3,0.4289460186254153,0.0,0.47147684835193554
167,1,150,65,1,4,1,4,0.4289460186254153,0.0,0.5285231516480646
168,1,150,65,1,4,1,5,0.4289460186254153,0.0,0.5765055323929467
169,1,150,65,1,4,1,2,0.4289460186254155,0.0,0.4234944676070537
170,1,150,65,1,5,1,1,0.5890872143614592,0.0,0.4000000000000001
171,1,150,65,1,5,1,2,0.5890872143614592,0.0,0.42349446760705384
172,1,150,65,1,5,1,3,0.5890872143614592,0.0,0.4714768483519356
173,1,150,65,1,5,1,4,0.5890872143614592,0.0,0.5285231516480647
174,1,150,65,1,5,1,5,0.5890872143614592,0.0,0.5765055323929467
175,1,150,66,1,1,1,1,0.6675,0.0,0.4
176,1,150,66,1,1,1,2,0.6675,0.0,0.4234944676070537
177,1,150,66,1,1,1,3,0.6675,0.0,0.47147684835193554
178,1,150,66,1,1,1,4,0.6675,0.0,0.5285231516480646
179,1,150,66,1,1,1,5,0.6675,0.0,0.5765055323929467
180,1,150,66,1,2,1,1,0.7459127856385415,0.0,0.4000000000000001
181,1,150,66,1,2,1,2,0.7459127856385415,0.0,0.423494467607054
182,1,150,66,1,2,1,3,0.7459127856385415,0.0,0.47147684835193576
183,1,150,66,1,2,1,4,0.7459127856385415,0.0,0.5285231516480644
184,1,150,66,1,2,1,5,0.7459127856385415,0.0,0.5765055323929467
185,1,150,66,1,3,1,1,0.9060539813745847,0.0,0.4
186,1,150,66,1,3,1,3,0.9060539813745847,0.0,0.47147684835193554
187,1,150,66,1,3,1,4,0.9060539813745847,0.0,0.5285231516480646
188,1,150,66,1,3,1,5,0.9060539813745848,0.0,0.5765055323929467
189,1,150,66,1,3,1,2,0.9060539813745851,0.0,0.4234944676070537
190,1,150,66,1,4,1,1,1.0964460186254152,0.0,0.4
191,1,150,66,1,4,1,2,1.0964460186254152,0.0,0.4234944676070537
192,1,150,66,1,4,1,3,1.0964460186254152,0.0,0.47147684835193554
193,1,150,66,1,4,1,4,1.0964460186254152,0.0,0.5285231516480646
194,1,150,66,1,4,1,5,1.0964460186254152,0.0,0.5765055323929467
195,1,150,66,1,5,1,1,1.2565872143614587,0.0,0.4000000000000001
196,1,150,66,1,5,1,2,1.2565872143614587,0.0,0.42349446760705384
197,1,150,66,1,5,1,3,1.2565872143614587,0.0,0.4714768483519356
198,1,150,66,1,5,1,4,1.2565872143614587,0.0,0.5285231516480647
199,1,150,66,1,5,1,5,1.2565872143614587,0.0,0.5765055323929467
200,1,150,3,1,1,1,1,1.335,0.0,0.0
201,1,150,3,1,1,1,2,1.335,0.0,0.023494467607053506
202,1,150,3,1,1,1,3,1.335,0.0,0.07147684835193549
203,1,150,3,1,1,1,4,1.335,0.0,0.12852315164806452
204,1,150,3,1,1,1,5,1.335,0.0,0.1765055323929465
205,1,150,35,1,1,1,1,1.335,0.0,0.2
206,1,150,35,1,1,1,2,1.335,0.0,0.22349446760705355
207,1,150,35,1,1,1,3,1.335,0.0,0.27147684835193553
208,1,150,35,1,1,1,4,1.335,0.0,0.32852315164806456
209,1,150,35,1,1,1,5,1.335,0.0,0.37650553239294654
210,1,150,3,1,2,1,1,1.4134127856385417,0.0,0.0
211,1,150,3,1,2,1,2,1.4134127856385417,0.0,0.02349446760705351
212,1,150,3,1,2,1,3,1.4134127856385417,0.0,0.0714768483519355
213,1,150,3,1,2,1,4,1.4134127856385417,0.0,0.12852315164806447
214,1,150,3,1,2,1,5,1.4134127856385417,0.0,0.17650553239294653
215,1,150,35,1,2,1,1,1.4134127856385417,0.0,0.20000000000000004
216,1,150,35,1,2,1,2,1.4134127856385417,0.0,0.2234944676070537
217,1,150,35,1,2,1,3,1.4134127856385417,0.0,0.27147684835193553
218,1,150,35,1,2,1,4,1.4134127856385417,0.0,0.3285231516480646
219,1,150,35,1,2,1,5,1.4134127856385417,0.0,0.3765055323929466
220,1,150,3,1,3,1,1,1.5735539813745847,0.0,0.0
221,1,150,3,1,3,1,3,1.5735539813745847,0.0,0.07147684835193549
222,1,150,3,1,3,1,4,1.5735539813745847,0.0,0.12852315164806452
223,1,150,35,1,3,1,1,1.5735539813745847,0.0,0.2
224,1,150,35,1,3,1,3,1.5735539813745847,0.0,0.27147684835193553
225,1,150,35,1,3,1,4,1.5735539813745847,0.0,0.32852315164806456
226,1,150,3,1,3,1,2,1.573553981374585,0.0,0.023494467607053506
227,1,150,3,1,3,1,5,1.573553981374585,0.0,0.1765055323929465
228,1,150,35,1,3,1,2,1.573553981374585,0.0,0.22349446760705355
229,1,150,35,1,3,1,5,1.573553981374585,0.0,0.37650553239294654
230,1,150,3,1,4,1,1,1.7639460186254152,0.0,0.0
231,1,150,3,1,4,1,3,1.7639460186254152,0.0,0.07147684835193549
232,1,150,3,1,4,1,4,1.7639460186254152,0.0,0.12852315164806452
233,1,150,3,1,4,1,5,1.7639460186254152,0.0,0.1765055323929465
234,1,150,35,1,4,1,1,1.7639460186254152,0.0,0.2
235,1,150,35,1,4,1,3,1.7639460186254152,0.0,0.27147684835193553
236,1,150,35,1,4,1,4,1.7639460186254152,0.0,0.32852315164806456
237,1,150,35,1,4,1,5,1.7639460186254152,0.0,0.37650553239294654
238,1,150,3,1,4,1,2,1.763946018625416,0.0,0.023494467607053506
239,1,150,35,1,4,1,2,1.763946018625416,0.0,0.22349446760705355
240,1,150,3,1,5,1,1,1.924087214361459,0.0,0.0
241,1,150,3,1,5,1,3,1.924087214361459,0.0,0.0714768483519355
242,1,150,3,1,5,1,4,1.924087214361459,0.0,0.12852315164806455
243,1,150,3,1,5,1,5,1.924087214361459,0.0,0.17650553239294653
244,1,150,35,1,5,1,1,1.924087214361459,0.0,0.20000000000000004
245,1,150,35,1,5,1,3,1.924087214361459,0.0,0.27147684835193553
246,1,150,35,1,5,1,4,1.924087214361459,0.0,0.3285231516480646
247,1,150,35,1,5,1,5,1.924087214361459,0.0,0.3765055323929466
248,1,150,3,1,5,1,2,1.9240872143614596,0.0,0.02349446760705351
249,1,150,35,1,5,1,2,1.9240872143614596,0.0,0.2234944676070536
250,1,150,4,1,1,1,2,2.0024999999999986,0.0,0.023494467607053506
251,1,150,36,1,1,1,2,2.0024999999999986,0.0,0.22349446760705355
252,1,150,4,1,1,1,1,2.0025,0.0,0.0
253,1,150,4,1,1,1,3,2.0025,0.0,0.07147684835193549
254,1,150,4,1,1,1,4,2.0025,0.0,0.12852315164806452
255,1,150,4,1,1,1,5,2.0025,0.0,0.1765055323929465
256,1,150,36,1,1,1,1,2.0025,0.0,0.2
257,1,150,36,1,1,1,3,2.0025,0.0,0.27147684835193553
258,1,150,36,1,1,1,4,2.0025,0.0,0.32852315164806456
259,1,150,36,1,1,1,5,2.0025,0.0,0.37650553239294654
260,1,150,4,1,2,1,2,2.0809127856385383,0.0,0.02349446760705351
