8.000000000000000444e-01 1.134804676058091127e-01 2.850000000000000000e+01
8.100000000000000533e-01 1.148963694098977251e-01 2.850000000000000000e+01
8.200000000000000622e-01 1.162962657332584637e-01 2.850000000000000000e+01
8.300000000000000711e-01 1.176804503897959653e-01 2.850000000000000000e+01
8.399999999999999689e-01 1.190492990200898854e-01 2.850000000000000000e+01
8.499999999999999778e-01 1.204032589263753644e-01 2.850000000000000000e+01
8.599999999999999867e-01 1.217428347671648398e-01 2.850000000000000000e+01
8.699999999999999956e-01 1.230685711077548899e-01 2.850000000000000000e+01
8.800000000000000044e-01 1.243810350305058349e-01 2.850000000000000000e+01
8.900000000000000133e-01 1.256807986074076344e-01 2.850000000000000000e+01
9.000000000000000222e-01 1.269684253533173435e-01 2.850000000000000000e+01
9.100000000000000311e-01 1.282444594016850514e-01 2.850000000000000000e+01
9.200000000000000400e-01 1.295094197899755994e-01 2.850000000000000000e+01
9.300000000000000488e-01 1.307637991008540335e-01 2.850000000000000000e+01
9.400000000000000577e-01 1.320080673678224459e-01 2.850000000000000000e+01
9.500000000000000666e-01 1.332426785915566125e-01 2.850000000000000000e+01
9.599999999999999645e-01 1.344680815108633964e-01 2.850000000000000000e+01
9.699999999999999734e-01 1.356847294711737428e-01 2.850000000000000000e+01
9.799999999999999822e-01 1.368930906969680616e-01 2.850000000000000000e+01
9.899999999999999911e-01 1.380936554818632256e-01 2.850000000000000000e+01
1.000000000000000000e+00 1.392869397181260849e-01 2.850000000000000000e+01
1.010000000000000009e+00 1.404734828174354078e-01 2.850000000000000000e+01
1.020000000000000018e+00 1.416538407195731264e-01 2.850000000000000000e+01
1.030000000000000027e+00 1.428285735485447794e-01 2.850000000000000000e+01
1.040000000000000036e+00 1.439982286350843521e-01 2.850000000000000000e+01
1.050000000000000044e+00 1.451633210424603249e-01 2.839999999999999858e+01
1.060000000000000053e+00 1.463243130794094626e-01 2.839999999999999858e+01
1.070000000000000062e+00 1.474815943746593527e-01 2.839999999999999858e+01
1.080000000000000071e+00 1.486354653600817644e-01 2.839999999999999858e+01
1.090000000000000080e+00 1.497861248819082891e-01 2.839999999999999858e+01
1.100000000000000089e+00 1.509336642528721628e-01 2.839999999999999858e+01
1.110000000000000098e+00 1.520780681826357783e-01 2.839999999999999858e+01
1.120000000000000107e+00 1.532192216395910078e-01 2.839999999999999858e+01
1.130000000000000115e+00 1.543569233861478152e-01 2.839999999999999858e+01
1.140000000000000124e+00 1.554909040916294671e-01 2.839999999999999858e+01
1.150000000000000133e+00 1.566208462853585504e-01 2.839999999999999858e+01
1.159999999999999920e+00 1.577464066195705394e-01 2.839999999999999858e+01
1.169999999999999929e+00 1.588672347946251395e-01 2.839999999999999858e+01
1.179999999999999938e+00 1.599829916754853254e-01 2.839999999999999858e+01
1.189999999999999947e+00 1.610933631616517647e-01 2.839999999999999858e+01
1.199999999999999956e+00 1.621980708780017821e-01 2.839999999999999858e+01
1.209999999999999964e+00 1.632968812802515768e-01 2.839999999999999858e+01
1.219999999999999973e+00 1.643896128041877902e-01 2.839999999999999858e+01
1.229999999999999982e+00 1.654761426417571124e-01 2.839999999999999858e+01
1.239999999999999991e+00 1.665564159642251019e-01 2.839999999999999858e+01
1.250000000000000000e+00 1.676304534738620455e-01 2.839999999999999858e+01
1.260000000000000009e+00 1.686983603600427373e-01 2.839999999999999858e+01
1.270000000000000018e+00 1.697603317313631233e-01 2.839999999999999858e+01
1.280000000000000027e+00 1.708166537866822876e-01 2.839999999999999858e+01
1.290000000000000036e+00 1.718676967158212499e-01 2.839999999999999858e+01
1.300000000000000044e+00 1.729139000437114049e-01 2.839999999999999858e+01
1.310000000000000053e+00 1.739557483612710898e-01 2.839999999999999858e+01
1.320000000000000062e+00 1.749937403018635429e-01 2.839999999999999858e+01
1.330000000000000071e+00 1.760283550101874317e-01 2.839999999999999858e+01
1.340000000000000080e+00 1.770600207464246290e-01 2.839999999999999858e+01
1.350000000000000089e+00 1.780890909305328229e-01 2.839999999999999858e+01
1.360000000000000098e+00 1.791158333080766774e-01 2.839999999999999858e+01
1.370000000000000107e+00 1.801404337198308225e-01 2.839999999999999858e+01
1.380000000000000115e+00 1.811630151994540749e-01 2.839999999999999858e+01
1.390000000000000124e+00 1.821836685413356360e-01 2.839999999999999858e+01
1.400000000000000133e+00 1.832024896081899668e-01 2.839999999999999858e+01
1.409999999999999920e+00 1.842196159162975133e-01 2.839999999999999858e+01
1.419999999999999929e+00 1.852352567287395835e-01 2.839999999999999858e+01
1.429999999999999938e+00 1.862497094548947185e-01 2.839999999999999858e+01
1.439999999999999947e+00 1.872633614828870530e-01 2.839999999999999858e+01
1.449999999999999956e+00 1.882766760811362683e-01 2.839999999999999858e+01
1.459999999999999964e+00 1.892901654865123129e-01 2.839999999999999858e+01
1.469999999999999973e+00 1.903043558324565843e-01 2.839999999999999858e+01
1.479999999999999982e+00 1.913197487119918661e-01 2.839999999999999858e+01
1.489999999999999991e+00 1.923367870130079649e-01 2.839999999999999858e+01
1.500000000000000000e+00 1.933558268401106284e-01 2.839999999999999858e+01
1.510000000000000009e+00 1.943771202211173887e-01 2.839999999999999858e+01
1.520000000000000018e+00 1.954008094974747367e-01 2.839999999999999858e+01
1.530000000000000027e+00 1.964269322459734624e-01 2.839999999999999858e+01
1.540000000000000036e+00 1.974554348546750937e-01 2.839999999999999858e+01
1.550000000000000044e+00 1.984861922222022901e-01 2.839999999999999858e+01
1.560000000000000053e+00 1.995190300236280023e-01 2.839999999999999858e+01
1.570000000000000062e+00 2.005537471514875769e-01 2.839999999999999858e+01
1.580000000000000071e+00 2.015901353842574073e-01 2.839999999999999858e+01
1.590000000000000080e+00 2.026279943843895259e-01 2.839999999999999858e+01
1.600000000000000089e+00 2.036671420561268209e-01 2.839999999999999858e+01
1.610000000000000098e+00 2.047074196179076155e-01 2.839999999999999858e+01
1.620000000000000107e+00 2.057486920704472144e-01 2.839999999999999858e+01
1.630000000000000115e+00 2.067908458585043796e-01 2.839999999999999858e+01
1.640000000000000124e+00 2.078337846024836955e-01 2.839999999999999858e+01
1.650000000000000133e+00 2.088774255301467375e-01 2.839999999999999858e+01
1.660000000000000142e+00 2.099216977832870923e-01 2.839999999999999858e+01
1.669999999999999929e+00 2.109665440277917470e-01 2.839999999999999858e+01
1.679999999999999938e+00 2.120119267466026580e-01 2.839999999999999858e+01
1.689999999999999947e+00 2.130578378793921424e-01 2.839999999999999858e+01
1.699999999999999956e+00 2.141043116365609622e-01 2.839999999999999858e+01
1.709999999999999964e+00 2.151514371830942074e-01 2.839999999999999858e+01
1.719999999999999973e+00 2.161993685020687783e-01 2.839999999999999858e+01
1.729999999999999982e+00 2.172483274661903829e-01 2.839999999999999858e+01
1.739999999999999991e+00 2.182985967211086009e-01 2.839999999999999858e+01
1.750000000000000000e+00 2.193505004796905689e-01 2.839999999999999858e+01
1.760000000000000009e+00 2.204043728232353283e-01 2.839999999999999858e+01
1.770000000000000018e+00 2.214605155296313077e-01 2.839999999999999858e+01
1.780000000000000027e+00 2.225191505498329281e-01 2.839999999999999858e+01
1.790000000000000036e+00 2.235803717646847322e-01 2.839999999999999858e+01
1.800000000000000044e+00 2.246441046627087879e-01 2.839999999999999858e+01
1.810000000000000053e+00 2.257100794521230969e-01 2.839999999999999858e+01
1.820000000000000062e+00 2.267778240083112573e-01 2.839999999999999858e+01
1.830000000000000071e+00 2.278466797061302340e-01 2.839999999999999858e+01
1.840000000000000080e+00 2.289158404636959243e-01 2.839999999999999858e+01
1.850000000000000089e+00 2.299844121836716604e-01 2.839999999999999858e+01
1.860000000000000098e+00 2.310514873302457750e-01 2.839999999999999858e+01
1.870000000000000107e+00 2.321162279763705483e-01 2.839999999999999858e+01
1.880000000000000115e+00 2.331779462480406406e-01 2.839999999999999858e+01
1.890000000000000124e+00 2.342361753952703629e-01 2.839999999999999858e+01
1.900000000000000133e+00 2.352907223122420177e-01 2.839999999999999858e+01
1.910000000000000142e+00 2.363416958671328560e-01 2.839999999999999858e+01
1.919999999999999929e+00 2.373895075092306850e-01 2.839999999999999858e+01
1.929999999999999938e+00 2.384348444808646050e-01 2.839999999999999858e+01
1.939999999999999947e+00 2.394786168089660661e-01 2.839999999999999858e+01
1.949999999999999956e+00 2.405218842310704874e-01 2.839999999999999858e+01
1.959999999999999964e+00 2.415657685949027522e-01 2.839999999999999858e+01
1.969999999999999973e+00 2.426113599242896712e-01 2.839999999999999858e+01
1.979999999999999982e+00 2.436596247305707064e-01 2.839999999999999858e+01
1.989999999999999991e+00 2.447113228173574129e-01 2.839999999999999858e+01
2.000000000000000000e+00 2.457669412738467674e-01 2.839999999999999858e+01
2.010000000000000231e+00 2.468266503988487959e-01 2.839999999999999858e+01
2.020000000000000018e+00 2.478902852240572607e-01 2.839999999999999858e+01
2.030000000000000249e+00 2.489573550266663549e-01 2.839999999999999858e+01
2.040000000000000036e+00 2.500270800447542685e-01 2.839999999999999858e+01
2.049999999999999822e+00 2.510984515366928016e-01 2.839999999999999858e+01
2.060000000000000053e+00 2.521703101615414555e-01 2.839999999999999858e+01
2.069999999999999840e+00 2.532414338215916438e-01 2.839999999999999858e+01
2.080000000000000071e+00 2.543106257476838161e-01 2.839999999999999858e+01
2.089999999999999858e+00 2.553767931520937728e-01 2.839999999999999858e+01
2.100000000000000089e+00 2.564390079722140281e-01 2.839999999999999858e+01
2.109999999999999876e+00 2.574965446554914328e-01 2.839999999999999858e+01
2.120000000000000107e+00 2.585488909452718920e-01 2.839999999999999858e+01
2.129999999999999893e+00 2.595957359454439395e-01 2.839999999999999858e+01
2.140000000000000124e+00 2.606369380038936479e-01 2.839999999999999858e+01
2.149999999999999911e+00 2.616724816157176559e-01 2.839999999999999858e+01
2.160000000000000142e+00 2.627024310641619675e-01 2.839999999999999858e+01
2.169999999999999929e+00 2.637268878112969950e-01 2.839999999999999858e+01
2.180000000000000160e+00 2.647459574527299964e-01 2.839999999999999858e+01
2.189999999999999947e+00 2.657597275901161238e-01 2.839999999999999858e+01
2.200000000000000178e+00 2.667682569834856077e-01 2.839999999999999858e+01
2.209999999999999964e+00 2.677715720040809710e-01 2.839999999999999858e+01
2.220000000000000195e+00 2.687696674909179628e-01 2.839999999999999858e+01
2.229999999999999982e+00 2.697625073336578083e-01 2.839999999999999858e+01
2.240000000000000213e+00 2.707500220644448174e-01 2.839999999999999858e+01
2.250000000000000000e+00 2.717321027056883165e-01 2.839999999999999858e+01
2.260000000000000231e+00 2.727085900594967693e-01 2.839999999999999858e+01
2.270000000000000018e+00 2.736792628892217305e-01 2.839999999999999858e+01
2.280000000000000249e+00 2.746438256259835509e-01 2.839999999999999858e+01
2.290000000000000036e+00 2.756018998751135762e-01 2.839999999999999858e+01
2.300000000000000266e+00 2.765530213765465262e-01 2.839999999999999858e+01
2.310000000000000053e+00 2.774966449763758836e-01 2.839999999999999858e+01
2.319999999999999840e+00 2.784321571474354662e-01 2.839999999999999858e+01
2.330000000000000071e+00 2.793588975753117376e-01 2.839999999999999858e+01
2.339999999999999858e+00 2.802761886262943869e-01 2.839999999999999858e+01
2.350000000000000089e+00 2.811833696466284338e-01 2.839999999999999858e+01
2.359999999999999876e+00 2.820798361443508373e-01 2.839999999999999858e+01
2.370000000000000107e+00 2.829650786568851384e-01 2.839999999999999858e+01
2.379999999999999893e+00 2.838387194165395422e-01 2.839999999999999858e+01
2.390000000000000124e+00 2.847005422247647077e-01 2.839999999999999858e+01
2.399999999999999911e+00 2.855505126464705223e-01 2.839999999999999858e+01
2.410000000000000142e+00 2.863887851981636312e-01 2.839999999999999858e+01
2.419999999999999929e+00 2.872156965507000614e-01 2.839999999999999858e+01
2.430000000000000160e+00 2.880317439252463863e-01 2.839999999999999858e+01
2.439999999999999947e+00 2.888375498049122192e-01 2.839999999999999858e+01
2.450000000000000178e+00 2.896338170305230997e-01 2.839999999999999858e+01
2.459999999999999964e+00 2.904212779808279521e-01 2.839999999999999858e+01
2.470000000000000195e+00 2.912006415108333579e-01 2.839999999999999858e+01
2.479999999999999982e+00 2.919725440200127142e-01 2.839999999999999858e+01
2.490000000000000213e+00 2.927375064495383317e-01 2.839999999999999858e+01
2.500000000000000000e+00 2.934959027003876120e-01 2.839999999999999858e+01
2.510000000000000231e+00 2.942479402342648154e-01 2.839999999999999858e+01
2.520000000000000018e+00 2.949936555317121956e-01 2.839999999999999858e+01
2.530000000000000249e+00 2.957329248198690697e-01 2.839999999999999858e+01
2.540000000000000036e+00 2.964654905580288990e-01 2.839999999999999858e+01
2.550000000000000266e+00 2.971910016926064269e-01 2.839999999999999858e+01
2.560000000000000053e+00 2.979090646505453410e-01 2.839999999999999858e+01
2.569999999999999840e+00 2.986192996367374453e-01 2.839999999999999858e+01
2.580000000000000071e+00 2.993213954462086157e-01 2.839999999999999858e+01
2.589999999999999858e+00 3.000151561023579050e-01 2.839999999999999858e+01
2.600000000000000089e+00 3.007005317754150586e-01 2.839999999999999858e+01
2.609999999999999876e+00 3.013776304035252762e-01 2.839999999999999858e+01
2.620000000000000107e+00 3.020467085757101988e-01 2.839999999999999858e+01
2.629999999999999893e+00 3.027081428292980880e-01 2.839999999999999858e+01
2.640000000000000124e+00 3.033623874886366423e-01 2.839999999999999858e+01
2.649999999999999911e+00 3.040099234990041310e-01 2.839999999999999858e+01
2.660000000000000142e+00 3.046512077176794508e-01 2.839999999999999858e+01
2.669999999999999929e+00 3.052866274891570253e-01 2.839999999999999858e+01
2.680000000000000160e+00 3.059164658522524061e-01 2.830000000000000071e+01
2.689999999999999947e+00 3.065408805452315422e-01 2.830000000000000071e+01
2.700000000000000178e+00 3.071598967327268115e-01 2.830000000000000071e+01
2.709999999999999964e+00 3.077734129167108978e-01 2.830000000000000071e+01
2.720000000000000195e+00 3.083812165507803793e-01 2.830000000000000071e+01
2.729999999999999982e+00 3.089830076178652907e-01 2.830000000000000071e+01
2.740000000000000213e+00 3.095784256423923519e-01 2.830000000000000071e+01
2.750000000000000000e+00 3.101670798060250367e-01 2.830000000000000071e+01
2.760000000000000231e+00 3.107485785862794114e-01 2.830000000000000071e+01
2.770000000000000018e+00 3.113225592014849941e-01 2.830000000000000071e+01
2.780000000000000249e+00 3.118887160291106686e-01 2.830000000000000071e+01
2.790000000000000036e+00 3.124468277881506384e-01 2.830000000000000071e+01
2.800000000000000266e+00 3.129967814949017324e-01 2.830000000000000071e+01
2.810000000000000053e+00 3.135385907786462090e-01 2.830000000000000071e+01
2.819999999999999840e+00 3.140724046838497818e-01 2.830000000000000071e+01
2.830000000000000071e+00 3.145985034001835268e-01 2.830000000000000071e+01
2.839999999999999858e+00 3.151172759901172404e-01 2.830000000000000071e+01
2.850000000000000089e+00 3.156291782955472636e-01 2.830000000000000071e+01
2.859999999999999876e+00 3.161346726357269210e-01 2.830000000000000071e+01
2.870000000000000107e+00 3.166341539295326468e-01 2.830000000000000071e+01
2.879999999999999893e+00 3.171278720331029977e-01 2.830000000000000071e+01
2.890000000000000124e+00 3.176158620477452788e-01 2.830000000000000071e+01
2.899999999999999911e+00 3.180978951341745797e-01 2.830000000000000071e+01
2.910000000000000142e+00 3.185734593030398187e-01 2.830000000000000071e+01
2.919999999999999929e+00 3.190417768005040511e-01 2.830000000000000071e+01
2.930000000000000160e+00 3.195018574229714359e-01 2.830000000000000071e+01
2.939999999999999947e+00 3.199525813922676765e-01 2.830000000000000071e+01
2.950000000000000178e+00 3.203928013469208858e-01 2.830000000000000071e+01
2.959999999999999964e+00 3.208214501220559844e-01 2.830000000000000071e+01
2.970000000000000195e+00 3.212376401976732576e-01 2.830000000000000071e+01
2.979999999999999982e+00 3.216407419282135693e-01 2.830000000000000071e+01
2.990000000000000213e+00 3.220304340624213779e-01 2.830000000000000071e+01
3.000000000000000000e+00 3.224067203230848166e-01 2.830000000000000071e+01
3.010000000000000231e+00 3.227699136792702150e-01 2.830000000000000071e+01
3.020000000000000018e+00 3.231205918481170891e-01 2.830000000000000071e+01
3.030000000000000249e+00 3.234595310335209306e-01 2.830000000000000071e+01
3.040000000000000036e+00 3.237876272694186763e-01 2.830000000000000071e+01
3.050000000000000266e+00 3.241058139109447289e-01 2.830000000000000071e+01
3.060000000000000053e+00 3.244149825390409969e-01 2.830000000000000071e+01
3.070000000000000284e+00 3.247159157037746158e-01 2.830000000000000071e+01
3.080000000000000071e+00 3.250092347835302764e-01 2.830000000000000071e+01
3.089999999999999858e+00 3.252953647989496044e-01 2.830000000000000071e+01
3.100000000000000089e+00 3.255745186134511027e-01 2.830000000000000071e+01
3.109999999999999876e+00 3.258466972860691868e-01 2.830000000000000071e+01
3.120000000000000107e+00 3.261117061913700876e-01 2.830000000000000071e+01
3.129999999999999893e+00 3.263691818937158318e-01 2.830000000000000071e+01
3.140000000000000124e+00 3.266186278438001911e-01 2.830000000000000071e+01
3.149999999999999911e+00 3.268594554843311517e-01 2.830000000000000071e+01
3.160000000000000142e+00 3.270910268451397984e-01 2.830000000000000071e+01
3.169999999999999929e+00 3.273126969300790834e-01 2.830000000000000071e+01
3.180000000000000160e+00 3.275238533011447517e-01 2.830000000000000071e+01
3.189999999999999947e+00 3.277239510983165349e-01 2.830000000000000071e+01
3.200000000000000178e+00 3.279125417005741006e-01 2.830000000000000071e+01
3.209999999999999964e+00 3.280892941403906748e-01 2.830000000000000071e+01
3.220000000000000195e+00 3.282540078962779551e-01 2.830000000000000071e+01
3.229999999999999982e+00 3.284066173542335987e-01 2.830000000000000071e+01
3.240000000000000213e+00 3.285471878741363927e-01 2.830000000000000071e+01
3.250000000000000000e+00 3.286759035350081404e-01 2.830000000000000071e+01
3.260000000000000231e+00 3.287930494463566222e-01 2.830000000000000071e+01
3.270000000000000018e+00 3.288989889239917752e-01 2.830000000000000071e+01
3.280000000000000249e+00 3.289941385489031367e-01 2.830000000000000071e+01
3.290000000000000036e+00 3.290789428435977326e-01 2.830000000000000071e+01
3.300000000000000266e+00 3.291538500782298371e-01 2.830000000000000071e+01
3.310000000000000053e+00 3.292192918897920983e-01 2.830000000000000071e+01
3.320000000000000284e+00 3.292756657845222201e-01 2.830000000000000071e+01
3.330000000000000071e+00 3.293233231543173378e-01 2.830000000000000071e+01
3.339999999999999858e+00 3.293625613346415903e-01 2.830000000000000071e+01
3.350000000000000089e+00 3.293936201011598564e-01 2.830000000000000071e+01
3.359999999999999876e+00 3.294166821041187299e-01 2.830000000000000071e+01
3.370000000000000107e+00 3.294318765066159282e-01 2.830000000000000071e+01
3.379999999999999893e+00 3.294392842293489831e-01 2.830000000000000071e+01
3.390000000000000124e+00 3.294389462013200265e-01 2.830000000000000071e+01
3.399999999999999911e+00 3.294308712803971084e-01 2.830000000000000071e+01
3.410000000000000142e+00 3.294150447916173174e-01 2.830000000000000071e+01
3.419999999999999929e+00 3.293914370529527624e-01 2.830000000000000071e+01
3.430000000000000160e+00 3.293600113223101311e-01 2.830000000000000071e+01
3.439999999999999947e+00 3.293207311604336995e-01 2.830000000000000071e+01
3.450000000000000178e+00 3.292735683917785705e-01 2.830000000000000071e+01
3.459999999999999964e+00 3.292185098133735832e-01 2.830000000000000071e+01
3.470000000000000195e+00 3.291555665509222073e-01 2.830000000000000071e+01
3.479999999999999982e+00 3.290847822994153460e-01 2.830000000000000071e+01
3.490000000000000213e+00 3.290062437624616809e-01 2.830000000000000071e+01
3.500000000000000000e+00 3.289200911081651690e-01 2.830000000000000071e+01
3.510000000000000231e+00 3.288265279844240219e-01 2.819999999999999929e+01
3.520000000000000018e+00 3.287258310901158276e-01 2.819999999999999929e+01
3.530000000000000249e+00 3.286183567333897382e-01 2.819999999999999929e+01
3.540000000000000036e+00 3.285045443467579651e-01 2.819999999999999929e+01
3.550000000000000266e+00 3.283849149251043542e-01 2.819999999999999929e+01
3.560000000000000053e+00 3.282600641055287705e-01 2.819999999999999929e+01
3.570000000000000284e+00 3.281306479841497037e-01 2.819999999999999929e+01
3.580000000000000071e+00 3.279973632679120121e-01 2.819999999999999929e+01
3.589999999999999858e+00 3.278609198771497146e-01 2.819999999999999929e+01
3.600000000000000089e+00 3.277220090999191648e-01 2.819999999999999929e+01
3.609999999999999876e+00 3.275812680632739227e-01 2.819999999999999929e+01
3.620000000000000107e+00 3.274392430431152246e-01 2.819999999999999929e+01
3.629999999999999893e+00 3.272963563439861834e-01 2.819999999999999929e+01
3.640000000000000124e+00 3.271528789505712687e-01 2.819999999999999929e+01
3.649999999999999911e+00 3.270089124595292329e-01 2.819999999999999929e+01
3.660000000000000142e+00 3.268643841359825664e-01 2.819999999999999929e+01
3.669999999999999929e+00 3.267190552993804453e-01 2.819999999999999929e+01
3.680000000000000160e+00 3.265725437452090540e-01 2.819999999999999929e+01
3.689999999999999947e+00 3.264243585061460395e-01 2.819999999999999929e+01
3.700000000000000178e+00 3.262739441721898004e-01 2.819999999999999929e+01
3.709999999999999964e+00 3.261207299554386707e-01 2.819999999999999929e+01
3.720000000000000195e+00 3.259641794181719066e-01 2.819999999999999929e+01
3.729999999999999982e+00 3.258038365042283946e-01 2.819999999999999929e+01
3.740000000000000213e+00 3.256393617003065510e-01 2.819999999999999929e+01
3.750000000000000000e+00 3.254705585748499108e-01 2.819999999999999929e+01
3.760000000000000231e+00 3.252973855231852673e-01 2.819999999999999929e+01
3.770000000000000018e+00 3.251199541885738120e-01 2.819999999999999929e+01
3.780000000000000249e+00 3.249385153901107604e-01 2.819999999999999929e+01
3.790000000000000036e+00 3.247534341181133044e-01 2.819999999999999929e+01
3.800000000000000266e+00 3.245651563938934947e-01 2.819999999999999929e+01
3.810000000000000053e+00 3.243741720178518473e-01 2.819999999999999929e+01
3.820000000000000284e+00 3.241809747179341672e-01 2.819999999999999929e+01
3.830000000000000071e+00 3.239860243452487576e-01 2.819999999999999929e+01
3.839999999999999858e+00 3.237897136522858710e-01 2.819999999999999929e+01
3.850000000000000089e+00 3.235923399481459573e-01 2.819999999999999929e+01
3.859999999999999876e+00 3.233940858727095136e-01 2.819999999999999929e+01
3.870000000000000107e+00 3.231950082644630129e-01 2.819999999999999929e+01
